Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category,lat,lng
166,7491,47,0,1,0,17,0,8,0,47,0,46.829,-100.887
15,5245,35,0,1,0,23,0,4,0,35,0,50.5167,5.2333
174,5424,56,2,1,0,56,1,0,0,38,0,40.75,13.95
33,5652,66,2,2,0,52,1,0,0,66,2,38.0228,116.2845
67,5913,67,2,1,0,31,0,1,0,67,2,47.3111,20.9161
174,6089,28,0,0,0,27,0,0,0,28,0,24.5642,-81.7775
75,4662,57,2,1,0,38,0,3,0,57,2,43.35,12.5667
166,4942,121,4,4,0,11,0,36,0,121,4,40.6629,-73.6089
152,4119,41,0,1,0,27,0,2,0,41,0,47.2,8.75
54,4124,72,2,2,0,20,0,6,0,72,2,48.755,2.3221
58,4335,54,2,1,0,37,0,4,0,54,2,47.8667,11.4667
69,5219,62,2,0,0,22,0,0,0,62,2,16.23,74.6
58,3603,67,2,1,0,38,0,3,0,67,2,51.4608,12.6358
146,3945,28,0,1,0,27,0,2,0,28,0,43.4844,-8.2328
58,4106,55,2,1,0,46,0,1,0,55,2,50.9167,6.8167
34,8644,43,0,1,0,5,0,1,0,43,0,2.9345,-75.2809
77,8778,51,2,1,0,29,0,6,0,51,2,33.9667,133.2833
129,9130,53,2,1,0,43,0,0,0,53,2,46.3139,25.3017
69,11792,155,3,2,0,49,0,1,0,155,3,20.8333,83.9167
164,11861,43,0,1,0,38,0,0,0,43,0,54.995,-1.43
136,11921,65,2,1,0,65,1,0,0,58,2,44.97,19.6125
130,12507,38,0,1,0,38,0,0,0,14,0,56.8547,40.5411
166,12883,46,0,1,0,28,0,5,0,46,0,37.5053,-120.8588
100,12898,47,0,1,0,20,0,1,0,47,0,16.7528,-93.1167
130,12911,500,1,21,0,8,0,17,0,475,1,55.1667,124.7167
51,12359,35,0,1,0,35,0,0,0,17,0,58.3833,26.7167
166,5872,64,2,2,0,27,0,10,0,64,2,41.102,-87.8643
166,6295,54,2,1,0,39,0,1,0,54,2,40.464,-86.1277
54,6826,68,2,1,0,46,0,1,0,68,2,48.9344,2.4244
28,7009,42,0,1,0,21,0,0,0,42,0,4.0167,9.2167
70,5580,197,3,4,0,197,2,3,0,155,3,-6.175,106.8275
168,10014,138,4,1,0,25,0,8,0,138,4,40.8736,71.1089
69,9719,121,4,3,0,5,0,8,0,121,4,10.12,77.55
70,9504,50,0,1,0,7,0,1,0,50,0,-0.895,119.8594
75,11405,71,2,1,0,71,1,0,0,43,0,43.9,10.8333
75,13305,63,2,1,0,63,1,0,0,21,0,39.4578,8.7424
69,13492,164,3,2,0,47,0,5,0,164,3,17.9689,79.5941
58,13571,64,2,1,0,59,1,0,0,64,2,49.55,8.6667
166,13669,57,2,1,0,34,0,1,0,57,2,42.3192,-83.3805
22,1110,23,0,1,0,7,0,1,0,23,0,-21.9167,-50.7333
166,1884,79,2,3,0,19,0,18,0,79,2,34.1192,-83.9903
9,1933,67,2,1,0,25,0,4,0,67,2,48.1667,12.8333
22,2170,29,0,0,0,12,0,1,0,29,0,-26.1769,-50.39
155,970,52,2,0,0,22,0,1,0,52,2,12.7208,101.0669
132,1105,90,2,1,0,25,0,0,0,90,2,17.3,-62.7333
109,1352,30,0,1,0,30,0,2,0,28,0,51.5167,5.4
32,2009,65,2,2,0,7,0,9,0,65,2,-37.0333,-72.4
174,898,81,2,1,0,46,0,0,0,81,2,38.0833,13.5
15,8340,48,0,1,0,36,0,3,0,48,0,50.7333,3.2167
77,8476,57,2,1,0,50,0,1,0,57,2,38.1075,140.0405
166,8521,63,2,1,0,29,0,4,0,63,2,43.5844,-116.5638
166,7710,68,2,2,0,16,0,23,0,68,2,40.6817,-73.4496
22,6683,29,0,0,0,11,0,1,0,29,0,-8.6639,-36.32
166,6705,37,0,1,0,30,0,9,0,37,0,44.6774,-93.252
123,6869,70,2,1,0,38,0,1,0,70,2,51.2083,16.1603
105,7521,45,0,2,0,16,0,0,0,45,0,-18.9344,32.8756
166,7132,67,2,2,0,17,0,18,0,67,2,41.8741,-88.0157
75,7229,58,2,1,0,44,0,2,0,58,2,43.8417,10.5028
164,7078,46,0,1,0,27,0,4,0,46,0,53.4075,-2.9919
58,6883,62,2,1,0,34,0,2,0,62,2,51.34,12.375
14,8599,31,0,1,0,31,0,0,0,14,0,53.5833,25.8167
141,8413,74,2,2,0,32,0,5,0,74,2,46.6667,16.1667
166,8140,77,2,3,0,1,0,10,0,77,2,41.4821,-90.492
155,9801,70,2,1,0,24,0,1,0,70,2,13.6592,100.5331
1,9948,44,0,1,0,44,0,0,0,39,0,40.9,20.65
166,2961,51,2,1,0,18,0,10,0,51,2,40.6137,-111.8144
100,3029,194,3,5,0,6,0,26,0,194,3,18.9186,-99.2342
77,2497,32,0,0,0,32,0,1,0,26,0,26.32,127.7639
58,4411,34,0,1,0,34,0,2,0,25,0,53.5406,10.2111
122,4674,71,2,1,0,24,0,1,0,71,2,14.8333,120.8833
22,5480,29,0,1,0,5,0,2,0,29,0,-18.0364,-41.683
58,4996,29,0,0,0,29,0,2,0,28,0,48.7881,9.9333
33,13989,153,3,3,0,153,2,2,0,90,2,31.3697,119.8239
77,14034,42,0,1,0,42,0,2,0,36,0,35.1479,139.1083
109,14079,39,0,1,0,29,0,4,0,39,0,51.8,5.25
109,14227,31,0,1,0,30,0,3,0,31,0,52.5167,6.1
58,13727,38,0,1,0,38,0,0,0,33,0,53.4,7.7333
166,13830,59,2,2,0,22,0,9,0,59,2,47.757,-122.1477
69,4828,50,0,1,0,17,0,3,0,50,0,14.7877,75.9886
109,4931,37,0,1,0,37,0,1,0,30,0,51.8167,4.1333
166,5020,68,2,2,0,31,0,5,0,68,2,33.0897,-97.0615
166,6047,34,0,1,0,34,0,1,0,28,0,25.7081,-80.4078
58,6072,56,2,1,0,45,0,1,0,56,2,50.8719,6.6961
58,10531,62,2,1,0,52,1,0,0,62,2,48.4833,9.2167
166,10265,54,2,1,0,28,0,6,0,54,2,47.1793,-122.2902
34,9408,65,2,1,0,27,0,2,0,65,2,5.1306,-74.1583
75,9479,71,2,1,0,71,1,0,0,56,2,40.8667,14.55
166,9567,46,0,1,0,39,0,1,0,46,0,39.5084,-104.7753
174,12420,37,0,1,0,29,0,1,0,37,0,50.5515,-3.4886
100,12610,197,3,4,0,27,0,10,0,197,3,19.2044,-98.8025
164,12663,34,0,0,0,34,0,0,0,26,0,51.1987,0.2764
174,12690,36,0,1,0,30,0,1,0,36,0,50.47,-3.53
169,12884,86,2,1,0,39,0,2,0,86,2,10.2283,-67.4753
122,13007,119,4,2,0,26,0,6,0,119,4,15.8227,120.3295
129,13414,46,0,1,0,46,0,0,0,39,0,45.3811,23.2914
164,12142,33,0,1,0,30,0,1,0,33,0,52.563,-1.822
77,12210,83,2,2,0,21,0,17,0,83,2,35.6942,139.4197
22,1053,66,2,1,0,24,0,1,0,66,2,-22.0744,-48.7403
166,1283,36,0,1,0,25,0,2,0,36,0,44.0563,-121.3095
69,1393,160,3,3,0,40,0,5,0,160,3,21.3667,81.7167
146,1431,40,0,1,0,40,0,0,0,18,0,43.2569,-2.9236
22,2225,21,0,0,0,21,0,0,0,13,0,-10.3581,-37.7008
122,2330,102,4,1,0,25,0,3,0,102,4,14.9333,120.2
166,2695,46,0,1,0,46,0,1,0,39,0,39.1413,-84.506
166,2738,95,2,1,0,95,1,1,0,17,0,28.5325,-81.7208
166,6572,30,0,0,0,24,0,1,0,30,0,29.9932,-97.8852
166,6802,35,0,1,0,35,0,1,0,28,0,26.1605,-80.2241
166,7947,35,0,1,0,35,0,1,0,31,0,25.8195,-80.2894
46,8193,56,2,1,0,23,0,0,0,56,2,-1.05,-80.6667
29,8525,38,0,1,0,38,0,1,0,23,0,49.1642,-123.9364
123,8805,65,2,1,0,46,0,0,0,65,2,50.52,22.1394
54,9147,49,0,1,0,38,0,1,0,49,0,50.4692,2.9936
125,3353,164,3,1,0,164,2,2,0,144,4,25.2867,51.5333
58,323,55,2,1,0,44,0,0,0,55,2,51.3,7.6667
164,677,43,0,1,0,40,0,0,0,43,0,55.181,-1.568
130,687,31,0,1,0,18,0,1,0,31,0,57.0,86.1333
71,699,80,2,1,0,45,0,0,0,80,2,38.4561,48.8786
58,3253,49,0,1,0,43,0,0,0,49,0,51.9378,8.8833
166,3625,46,0,1,0,33,0,4,0,46,0,37.9196,-122.3025
166,2757,32,0,1,0,32,0,1,0,18,0,36.142,-120.3242
75,11365,91,2,1,0,67,1,0,0,91,2,45.5833,9.1333
166,11434,53,2,1,0,53,1,0,0,12,0,35.8872,-83.5678
130,11471,40,0,1,0,40,0,2,0,31,0,55.5667,39.55
58,11621,55,2,1,0,46,0,0,0,55,2,50.6,6.2997
166,11846,44,0,1,0,44,0,1,0,43,0,40.557,-111.9784
166,761,38,0,2,0,38,0,4,0,34,0,41.0932,-80.7405
32,556,50,0,1,0,15,0,5,0,50,0,-37.25,-73.3167
33,13996,74,2,3,0,69,1,4,0,74,2,40.6653,122.2297
34,13945,73,2,1,0,22,0,0,0,73,2,7.0,-75.5
166,2491,66,2,2,0,18,0,13,0,66,2,42.1351,-71.968
130,2510,33,0,1,0,33,0,0,0,19,0,54.9833,60.3667
33,1456,182,3,4,0,182,2,2,0,135,4,37.3806,118.0125
164,2245,29,0,0,0,29,0,1,0,10,0,56.501,-2.71
166,1771,103,4,1,0,19,0,2,0,103,4,30.1584,-96.3966
100,6923,126,4,3,0,8,0,15,0,126,4,19.2847,-99.5119
15,6935,35,0,0,0,28,0,3,0,35,0,50.7167,3.8333
75,7816,40,0,1,0,40,0,2,0,27,0,44.4833,11.6333
109,8773,34,0,0,0,34,0,1,0,28,0,52.1833,4.7667
15,8810,40,0,1,0,22,0,5,0,40,0,50.5833,4.3167
77,12262,31,0,1,0,31,0,0,0,16,0,43.5578,141.9104
134,12208,175,3,1,0,86,1,0,0,175,3,17.4069,121.4425
32,12267,251,5,18,0,0,0,27,0,251,5,-33.6667,-70.8667
152,811,52,2,1,0,30,0,1,0,52,2,47.2,8.5167
130,1311,42,0,1,0,42,0,1,0,37,0,54.75,83.1
41,10121,81,2,1,0,37,0,2,0,81,2,50.0875,14.4214
69,9806,60,2,2,0,38,0,0,0,60,2,26.85,89.3833
166,8944,66,2,2,0,13,0,20,0,66,2,41.9142,-87.9054
130,13965,53,2,1,0,37,0,1,0,53,2,55.7667,52.0833
15,14123,58,2,1,0,36,0,4,0,58,2,51.2,3.8167
166,4600,30,0,1,0,28,0,5,0,30,0,41.3598,-72.0293
54,13128,59,2,1,0,31,0,2,0,59,2,47.6559,-2.7603
130,12913,32,0,1,0,32,0,0,0,27,0,57.15,65.5333
15,13347,58,2,1,0,40,0,2,0,58,2,49.5675,5.5325
166,5212,51,2,1,0,38,0,5,0,51,2,45.1671,-92.9588
166,2551,59,2,2,0,19,0,17,0,59,2,41.5113,-72.9036
166,3418,38,0,1,0,26,0,7,0,38,0,40.4957,-111.8605
130,12631,42,0,1,0,42,0,0,0,37,0,55.2333,84.4167
166,4060,51,2,1,0,28,0,9,0,51,2,38.7339,-77.0069
129,8049,47,0,1,0,41,0,0,0,47,0,44.9569,24.9406
110,7715,13,0,0,0,13,0,2,0,11,0,-40.97,175.65
58,136,54,2,1,0,16,0,9,0,54,2,52.0667,7.0
28,3403,79,2,3,0,25,0,1,0,79,2,4.05,9.7
166,3520,71,2,2,0,14,0,20,0,71,2,40.8192,-74.3638
166,3534,65,2,2,0,17,0,21,0,65,2,40.7197,-73.5604
54,3652,53,2,1,0,27,0,3,0,53,2,49.2858,1.0083
58,4094,39,0,0,0,31,0,1,0,39,0,50.1106,8.6822
122,9586,53,2,1,0,23,0,0,0,53,2,13.5103,123.0419
69,9521,203,5,1,0,45,0,0,0,203,5,24.72,80.2
166,11221,74,2,2,0,31,0,3,0,74,2,32.0286,-81.1821
69,11371,152,3,0,0,33,0,0,0,152,3,21.6847,75.0953
69,10239,46,0,0,0,25,0,0,0,46,0,11.3516,77.1667
174,6087,60,2,1,0,17,0,10,0,60,2,25.6908,-80.1653
130,6218,27,0,1,0,27,0,0,0,7,0,48.6333,38.65
123,12190,34,0,1,0,26,0,3,0,34,0,53.4325,14.5481
75,12387,68,2,1,0,49,0,2,0,68,2,39.9833,18.0833
54,12533,36,0,1,0,24,0,2,0,36,0,45.8564,3.5475
83,12638,84,2,0,0,41,0,0,0,84,2,41.8722,72.9389
69,2577,152,3,1,0,36,0,0,0,152,3,22.8336,78.8261
123,12192,34,0,0,0,34,0,0,0,34,0,53.5667,20.9833
166,85,79,2,2,0,31,0,12,0,79,2,34.5814,-117.4397
146,252,40,0,1,0,27,0,5,0,40,0,36.1275,-5.4539
15,945,36,0,1,0,23,0,5,0,36,0,51.1667,5.15
43,7219,99,2,2,0,23,0,1,0,99,2,14.9333,120.6
109,3204,30,0,1,0,30,0,3,0,27,0,53.3333,6.9167
94,6489,46,0,1,0,16,0,0,0,46,0,1.5575,110.3439
54,8239,31,0,1,0,28,0,2,0,31,0,48.8172,2.3219
166,13641,58,2,1,0,31,0,1,0,58,2,31.8389,-102.5003
166,13869,74,2,2,0,15,0,17,0,74,2,42.8908,-85.7066
162,14153,72,2,1,0,38,0,1,0,72,2,49.05,28.1
54,2029,40,0,1,0,24,0,2,0,40,0,44.4475,1.4406
58,11263,31,0,0,0,31,0,1,0,31,0,51.4,12.2167
130,11353,44,0,0,0,33,0,0,0,44,0,53.3678,34.0978
75,11414,62,2,1,0,39,0,3,0,62,2,45.5333,9.2333
69,110,125,4,1,0,39,0,1,0,125,4,23.8333,91.2833
22,291,28,0,1,0,3,0,1,0,28,0,-16.1005,-40.7101
122,935,71,2,1,0,24,0,1,0,71,2,14.8145,120.9085
41,1344,59,2,1,0,48,0,0,0,59,2,49.9642,14.0739
42,1619,27,0,1,0,21,0,0,0,27,0,8.0333,-2.8
166,2399,45,0,1,0,45,0,1,0,42,0,39.6339,-84.1449
146,11114,30,0,1,0,30,0,2,0,28,0,43.0383,-8.8142
120,13295,24,0,0,0,16,0,0,0,24,0,-25.5075,-57.5725
22,13336,72,2,1,0,30,0,1,0,72,2,-23.03,-46.975
166,13553,48,0,1,0,38,0,2,0,48,0,43.2294,-77.4454
52,13604,54,2,1,0,18,0,0,0,54,2,11.9167,37.7
100,13870,52,2,1,0,29,0,0,0,52,2,19.54,-96.9275
130,13944,37,0,1,0,37,0,0,0,16,0,55.0667,32.7
130,14176,34,0,1,0,8,0,6,0,34,0,53.9167,102.05
43,1923,51,2,1,0,16,0,0,0,51,2,1.5667,30.25
122,11047,69,2,0,0,25,0,0,0,69,2,13.5677,122.5667
69,10909,153,3,0,0,28,0,0,0,153,3,13.8023,100.3208
70,12432,188,3,4,0,188,2,3,0,163,3,-6.0989,106.6381
100,12897,84,2,2,0,20,0,4,0,84,2,18.1,-96.1167
166,13312,46,0,1,0,25,0,5,0,46,0,26.5504,-81.8678
144,13343,160,3,4,0,12,0,12,0,160,3,-28.1064,26.8622
144,13409,92,2,2,0,13,0,5,0,92,2,-27.7669,30.8
130,13418,32,0,1,0,32,0,0,0,11,0,55.2107,34.2912
58,13572,51,2,1,0,28,0,3,0,51,2,49.1518,9.2857
75,4084,78,2,1,0,44,0,3,0,78,2,40.5333,17.5833
21,4184,71,2,1,0,9,0,2,0,71,2,-24.6581,25.9122
77,4369,99,2,2,0,99,1,0,0,40,0,26.2817,127.7783
33,2529,126,4,4,0,60,1,4,0,126,4,25.7989,113.0267
32,6681,57,2,1,0,10,0,7,0,57,2,-37.2667,-72.7
4,7217,54,2,1,0,20,0,0,0,54,2,-10.7044,22.2283
28,7791,49,0,2,0,23,0,0,0,49,0,3.5167,11.5
58,308,43,0,1,0,24,0,4,0,43,0,50.8833,6.1667
159,891,48,0,1,0,48,0,0,0,14,0,41.5722,35.9147
155,973,39,0,0,0,23,0,0,0,39,0,13.8174,99.883
152,1454,87,2,1,0,25,0,3,0,87,2,47.5333,7.5667
166,1534,36,0,1,0,36,0,1,0,18,0,37.2608,-81.2143
162,1672,80,2,1,0,41,0,0,0,80,2,49.2881,23.4267
75,7667,86,2,2,0,32,0,6,0,86,2,45.5467,12.1575
69,8402,186,3,2,0,98,1,1,0,186,3,46.9333,7.4833
22,4039,45,0,1,0,18,0,2,0,45,0,-28.7469,-49.4719
166,5109,43,0,1,0,30,0,6,0,43,0,29.2442,-81.0465
166,3739,81,2,2,0,12,0,8,0,81,2,36.0091,-115.2278
166,4561,58,2,1,0,42,0,7,0,58,2,41.0665,-73.6368
164,4768,53,2,0,0,31,0,1,0,53,2,44.6475,-63.5906
130,7551,50,0,1,0,29,0,1,0,50,0,58.3333,44.7667
174,9698,30,0,1,0,30,0,3,0,19,0,39.35,-9.3667
89,3141,53,2,1,0,53,1,0,0,33,0,32.7667,22.6333
113,13854,91,2,3,0,19,0,1,0,91,2,7.8704,9.78
33,13992,46,0,1,0,46,0,0,0,46,0,24.75,121.75
140,14220,69,2,1,0,42,0,1,0,69,2,48.5706,19.1175
22,6817,44,0,1,0,10,0,2,0,44,0,-21.245,-45.0
70,7513,34,0,0,0,19,0,0,0,34,0,-2.89,108.27
6,13121,30,0,1,0,27,0,0,0,30,0,40.8128,44.4883
166,13260,74,2,2,0,28,0,13,0,74,2,34.5277,-117.3536
39,9905,55,2,1,0,19,0,3,0,55,2,22.3158,-79.6556
59,12057,84,2,1,0,18,0,1,0,84,2,6.0333,-0.45
166,13003,47,0,1,0,27,0,9,0,47,0,40.1107,-88.1973
151,13132,40,0,0,0,40,0,0,0,20,0,57.1167,12.2167
130,14045,49,0,1,0,30,0,0,0,49,0,55.7231,84.8861
100,14093,49,0,1,0,20,0,6,0,49,0,41.65,-0.8833
58,13597,34,0,1,0,34,0,1,0,26,0,51.2667,7.7667
58,13793,34,0,1,0,34,0,2,0,27,0,51.4333,7.3333
33,13886,78,2,3,0,37,0,3,0,78,2,25.091,104.9011
33,13897,156,3,3,0,156,2,3,0,111,4,30.9475,118.7518
166,13460,67,2,2,0,37,0,5,0,67,2,38.6085,-76.9194
107,9215,35,0,0,0,21,0,0,0,35,0,-21.4333,15.9333
90,9453,35,0,1,0,29,0,1,0,35,0,55.9167,21.0667
58,6874,57,2,1,0,39,0,3,0,57,2,52.3667,9.9667
33,6982,135,4,3,0,16,0,16,0,135,4,31.4174,119.4786
166,11722,86,2,3,0,14,0,24,0,86,2,33.8562,-84.0038
69,11746,178,3,1,0,32,0,0,0,178,3,25.92,73.67
122,120,54,2,0,0,24,0,1,0,54,2,16.322,120.3647
58,303,40,0,1,0,31,0,2,0,40,0,51.575,6.5125
121,586,57,2,1,0,4,0,5,0,57,2,-16.4,-71.5333
33,13997,131,4,3,0,131,3,1,0,90,2,32.2381,119.8133
34,14103,73,2,2,0,3,0,5,0,73,2,4.3983,-76.0772
58,12791,42,0,1,0,23,0,2,0,42,0,48.0756,8.6361
162,13234,40,0,1,0,40,0,0,0,27,0,47.0189,34.9212
109,7061,40,0,1,0,27,0,5,0,40,0,52.25,4.55
58,6305,33,0,0,0,33,0,1,0,27,0,51.7496,14.2457
69,10867,253,5,4,0,166,2,1,0,253,5,26.7833,84.7333
54,10927,28,0,1,0,28,0,0,0,25,0,45.9364,6.6319
22,13020,43,0,1,0,13,0,4,0,43,0,-28.5178,-49.3208
75,13089,49,0,1,0,49,0,1,0,37,0,41.05,16.8833
15,12765,37,0,1,0,30,0,3,0,37,0,50.9911,4.7044
152,14192,32,0,1,0,28,0,1,0,32,0,47.3422,8.5783
15,14200,36,0,1,0,26,0,3,0,36,0,50.8667,3.8
166,10884,54,2,1,0,21,0,9,0,54,2,59.95,30.3167
122,12126,53,2,1,0,22,0,0,0,53,2,9.7897,125.4958
34,12298,20,0,1,0,10,0,0,0,20,0,6.4667,-71.7333
166,12301,67,2,1,0,13,0,17,0,67,2,27.9945,-82.4447
130,12363,32,0,1,0,32,0,0,0,29,0,52.7667,87.8667
166,11779,35,0,1,0,35,0,2,0,29,0,39.3167,-74.6066
123,5800,34,0,1,0,32,0,1,0,34,0,51.7575,18.08
58,4761,38,0,1,0,38,0,1,0,26,0,51.8958,11.0467
121,8596,32,0,1,0,1,0,0,0,32,0,-4.5083,-73.5833
170,8751,65,2,2,0,30,0,0,0,65,2,12.245,109.1917
166,9165,53,2,1,0,26,0,4,0,53,2,35.4676,-97.5136
166,11250,72,2,2,0,10,0,26,0,72,2,41.4861,-87.4442
15,12495,44,0,1,0,25,0,4,0,44,0,50.8167,4.5
29,12528,40,0,1,0,40,0,0,0,22,0,46.1,-71.3
166,11718,72,2,2,0,40,0,10,0,72,2,40.8663,-73.2164
130,12361,41,0,0,0,31,0,2,0,41,0,54.7333,37.1833
130,1119,45,0,1,0,45,0,2,0,20,0,47.1667,39.7333
101,1173,56,2,1,0,56,1,1,0,42,0,43.7419,7.4236
146,1318,40,0,1,0,40,0,0,0,35,0,42.1,1.8456
166,2064,41,0,1,0,31,0,1,0,41,0,40.8389,-74.2776
22,3802,15,0,0,0,15,0,1,0,15,0,-11.7958,-37.945
22,437,18,0,1,0,8,0,1,0,18,0,-23.4903,-48.4128
174,7555,29,0,1,0,20,0,1,0,29,0,19.0522,-104.3158
147,6163,59,2,0,0,28,0,0,0,59,2,9.4004,80.3999
120,11001,56,2,2,0,3,0,2,0,56,2,-24.65,-56.4333
75,12772,73,2,1,0,41,0,2,0,73,2,45.6722,12.2422
146,12494,54,2,1,0,27,0,1,0,54,2,40.3456,-1.1065
166,12503,51,2,2,0,34,0,4,0,51,2,33.45,-94.0847
166,12691,86,2,2,0,13,0,28,0,86,2,33.8346,-118.3416
58,7012,62,2,1,0,61,1,0,0,62,2,49.4222,8.3919
61,296,90,2,3,0,7,0,11,0,90,2,14.8122,-91.4944
151,6466,32,0,1,0,32,0,0,0,13,0,59.3,14.1167
166,8727,67,2,2,0,21,0,16,0,67,2,40.7245,-74.1725
75,8114,65,2,1,0,42,0,1,0,65,2,36.8672,14.7614
69,10197,32,0,1,0,28,0,0,0,32,0,9.0001,77.2076
99,10722,40,0,0,0,30,0,0,0,40,0,-20.4025,57.6061
106,10864,26,0,1,0,26,0,0,0,24,0,21.8822,95.9786
33,9852,130,4,2,0,130,3,3,0,89,2,22.6761,120.4942
130,9974,32,0,1,0,32,0,0,0,12,0,67.3667,32.5
58,3832,42,0,1,0,42,0,0,0,26,0,54.1378,10.6181
166,4123,52,2,1,0,38,0,2,0,52,2,37.5265,-121.9843
54,8566,48,0,1,0,48,0,0,0,33,0,43.1836,3.0042
67,3478,63,2,1,0,63,1,0,0,57,2,47.6303,19.1412
144,10057,39,0,1,0,29,0,0,0,39,0,-30.75,30.45
75,10989,84,2,1,0,51,1,0,0,84,2,45.4,11.2833
166,10625,52,2,1,0,46,0,2,0,52,2,40.9269,-74.0387
166,10647,42,0,1,0,41,0,1,0,42,0,36.4452,-77.649
79,9762,36,0,1,0,36,0,0,0,16,0,54.8833,69.1667
105,2567,46,0,1,0,19,0,0,0,46,0,-24.6833,33.5333
166,2826,68,2,1,0,20,0,6,0,68,2,38.8674,-104.7605
166,2890,64,2,2,0,17,0,22,0,64,2,40.6707,-73.3922
121,3069,31,0,1,0,8,0,0,0,31,0,-6.3778,-78.8167
146,2814,57,2,1,0,25,0,3,0,57,2,40.6589,-3.7658
77,12250,60,2,1,0,54,1,2,0,60,2,36.7541,137.0257
166,5001,34,0,1,0,26,0,2,0,34,0,31.452,-97.196
166,5507,43,0,1,0,36,0,0,0,43,0,42.4442,-76.5032
29,5703,38,0,1,0,23,0,1,0,38,0,46.0167,-73.45
130,5878,35,0,1,0,35,0,0,0,20,0,56.2,95.7167
165,5966,25,0,2,0,14,0,0,0,25,0,-4.58,30.1
69,3475,107,4,3,0,83,1,1,0,107,4,26.5671,85.5204
58,3608,46,0,1,0,26,0,3,0,46,0,50.9667,11.9
140,1750,61,2,1,0,33,0,2,0,61,2,48.1439,17.1097
29,2070,47,0,1,0,13,0,8,0,47,0,51.05,-114.0667
116,3087,166,3,1,0,40,0,0,0,166,3,26.7319,67.775
33,3099,97,2,4,0,97,1,5,0,79,2,38.9,121.6
122,3133,37,0,1,0,17,0,0,0,37,0,8.6549,123.4243
174,4031,51,2,1,0,51,1,1,0,20,0,40.7333,13.85
174,12604,32,0,1,0,24,0,7,0,32,0,50.903,-3.488
123,12907,104,4,2,0,28,0,8,0,104,4,50.1236,18.9867
155,12920,46,0,1,0,26,0,0,0,46,0,15.2281,104.8594
69,12966,159,3,1,0,31,0,1,0,159,3,25.3614,69.7361
22,13085,30,0,0,0,11,0,1,0,30,0,-11.4119,-39.4619
58,1369,29,0,1,0,29,0,3,0,29,0,50.7856,7.8728
75,10075,65,2,1,0,40,0,2,0,65,2,37.2944,13.5272
54,755,33,0,0,0,33,0,0,0,26,0,47.6678,-2.9825
166,11910,84,2,1,0,41,0,5,0,84,2,39.5615,-84.2348
166,12038,58,2,2,0,25,0,7,0,58,2,44.6354,-88.0683
166,2823,46,0,1,0,46,0,1,0,46,0,37.265,-77.3969
174,11819,61,2,1,0,45,0,3,0,61,2,40.6278,14.3736
166,9898,53,2,2,0,36,0,10,0,53,2,40.4397,-79.9763
130,13420,30,0,1,0,30,0,1,0,14,0,60.7106,28.7497
58,13842,54,2,1,0,30,0,3,0,54,2,49.6319,8.3653
58,13873,39,0,0,0,32,0,2,0,39,0,51.6622,6.4539
162,5322,70,2,1,0,42,0,0,0,70,2,49.1,29.2
130,1549,41,0,1,0,41,0,0,0,27,0,51.1,40.0333
75,1776,90,2,1,0,66,1,0,0,90,2,45.5333,9.1833
58,11094,41,0,1,0,39,0,2,0,41,0,49.3,7.1167
122,5314,56,2,1,0,22,0,0,0,56,2,8.23,124.25
130,7620,31,0,1,0,31,0,0,0,29,0,56.2,87.7833
162,7860,52,2,1,0,36,0,0,0,52,2,51.5167,32.2167
77,8091,44,0,1,0,44,0,0,0,35,0,35.0894,137.0748
22,8182,38,0,1,0,11,0,1,0,38,0,-20.9072,-48.6414
58,3389,64,2,1,0,38,0,2,0,64,2,48.2667,12.15
54,7648,31,0,0,0,31,0,1,0,27,0,49.4819,1.0419
69,8563,81,2,0,0,30,0,0,0,81,2,11.6038,78.5778
165,8826,24,0,0,0,14,0,0,0,24,0,-9.3333,34.7667
151,7235,31,0,1,0,31,0,0,0,12,0,60.1333,15.1833
77,12147,40,0,1,0,40,0,0,0,20,0,36.6511,138.3073
67,12365,66,2,1,0,34,0,3,0,66,2,47.6526,18.3238
161,1968,86,2,5,0,37,0,2,0,86,2,0.4669,34.09
41,2509,31,0,0,0,31,0,1,0,24,0,50.0794,12.3706
19,2202,17,0,1,0,3,0,0,0,17,0,-15.8333,-67.5667
69,8514,142,4,1,0,38,0,0,0,142,4,17.05,79.27
164,1180,46,0,1,0,27,0,4,0,46,0,53.35,-3.003
121,2608,30,0,1,0,14,0,1,0,30,0,-13.45,-76.1333
22,2859,38,0,0,0,17,0,2,0,38,0,-7.5858,-35.1058
61,3074,105,4,4,0,6,0,14,0,105,4,14.5421,-91.5723
123,1856,81,2,1,0,42,0,1,0,81,2,50.8667,17.4833
166,7704,39,0,1,0,39,0,2,0,38,0,43.1487,-93.1997
166,7821,73,2,2,0,15,0,19,0,73,2,42.1535,-71.4291
166,7287,116,4,4,0,14,0,34,0,116,4,40.6579,-73.6742
30,264,60,2,1,0,14,0,0,0,60,2,5.0333,21.2167
75,352,53,2,1,0,48,0,0,0,53,2,39.1333,16.0667
92,367,25,0,0,0,24,0,0,0,25,0,-25.05,46.3833
130,13947,39,0,1,0,39,0,0,0,22,0,54.5,37.6667
22,3279,75,2,3,0,9,0,1,0,75,2,-14.4089,-56.4458
